"City","Latitude","Longitude","Date and Time","Air Quality Index (AQI)","Air Quality (AQ) Description","Dominant Pollutant Name","Satellite Image Filename"
"Tuscon","32.02905717591122","-111.20848379083743","2017-11-04T20:44:05","76","Fair air quality","o3","32.03355378394081 -111.20317902339106 32.02456056788162 -111.21378855828381 1.000198492902069.png"
"Tuscon","31.939125015319345","-111.20848379083743","2017-11-04T20:44:05","75","Fair air quality","o3","31.94362162334894 -111.20317902339106 31.93462840728975 -111.21378855828381 1.0011794384747088.png"
"Tuscon","31.92113858320097","-111.26153146530112","2017-11-04T20:44:05","75","Fair air quality","o3","31.925635191230565 -111.25622669785476 31.916641975171377 -111.2668362327475 1.001375331704123.png"
"Tuscon","31.912145367141783","-111.1129979768028","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.10769320935643 31.90764875911219 -111.11830274424916 1.0014732413183352.png"
"Tuscon","31.99308431167447","-111.17665518615922","2017-11-04T20:44:05","75","Fair air quality","o3","31.997580919704063 -111.17135041871285 31.988587703644875 -111.18195995360558 1.0005911669362508.png"
"Tuscon","32.02905717591122","-111.21909332573017","2017-11-04T20:44:05","76","Fair air quality","o3","32.03355378394081 -111.21378855828381 32.02456056788162 -111.22439809317655 1.0001984929007293.png"
"Tuscon","32.00207752773366","-111.04934076744638","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.044036 31.997580919704063 -111.05464553489274 1.0004930353947183.png"
"Tuscon","31.939125015319345","-111.21909332573017","2017-11-04T20:44:05","75","Fair air quality","o3","31.94362162334894 -111.21378855828381 31.93462840728975 -111.22439809317655 1.001179438473368.png"
"Tuscon","31.912145367141783","-111.12360751169552","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.11830274424916 31.90764875911219 -111.1289122791419 1.0014732413183352.png"
"Tuscon","31.99308431167447","-111.18726472105195","2017-11-04T20:44:05","75","Fair air quality","o3","31.997580919704063 -111.18195995360558 31.988587703644875 -111.19256948849832 1.0005911669362508.png"
"Tuscon","32.02905717591122","-111.22970286062292","2017-11-04T20:44:05","76","Fair air quality","o3","32.03355378394081 -111.22439809317655 32.02456056788162 -111.23500762806928 1.0001984929007293.png"
"Tuscon","31.939125015319345","-111.22970286062292","2017-11-04T20:44:05","75","Fair air quality","o3","31.94362162334894 -111.22439809317655 31.93462840728975 -111.23500762806928 1.001179438473368.png"
"Tuscon","32.00207752773366","-111.0599503023391","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.05464553489274 31.997580919704063 -111.06525506978548 1.0004930353947183.png"
"Tuscon","31.99308431167447","-111.1978742559447","2017-11-04T20:44:05","75","Fair air quality","o3","31.997580919704063 -111.19256948849832 31.988587703644875 -111.20317902339106 1.0005911669362508.png"
"Tuscon","31.88516571896422","-111.144826581481","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.13952181403464 31.880669110934626 -111.15013134892737 1.0017668221273646.png"
"Tuscon","31.92113858320097","-111.27214100019387","2017-11-04T20:44:05","75","Fair air quality","o3","31.925635191230565 -111.2668362327475 31.916641975171377 -111.27744576764023 1.001375331704123.png"
"Tuscon","31.912145367141783","-111.13421704658828","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.1289122791419 31.90764875911219 -111.13952181403464 1.0014732413183352.png"
"Tuscon","32.00207752773366","-111.07055983723185","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.06525506978548 31.997580919704063 -111.07586460467822 1.0004930353947183.png"
"Tuscon","32.02905717591122","-111.24031239551564","2017-11-04T20:44:05","76","Fair air quality","o3","32.03355378394081 -111.23500762806928 32.02456056788162 -111.24561716296202 1.0001984929007293.png"
"Tuscon","31.939125015319345","-111.24031239551564","2017-11-04T20:44:05","75","Fair air quality","o3","31.94362162334894 -111.23500762806928 31.93462840728975 -111.24561716296202 1.001179438473368.png"
"Tuscon","31.99308431167447","-111.20848379083743","2017-11-04T20:44:05","75","Fair air quality","o3","31.997580919704063 -111.20317902339106 31.988587703644875 -111.21378855828381 1.000591166937591.png"
"Tuscon","32.00207752773366","-111.08116937212458","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.07586460467822 31.997580919704063 -111.08647413957095 1.0004930353947183.png"
"Tuscon","31.99308431167447","-111.21909332573017","2017-11-04T20:44:05","75","Fair air quality","o3","31.997580919704063 -111.21378855828381 31.988587703644875 -111.22439809317655 1.0005911669362508.png"
"Tuscon","32.02905717591122","-111.2509219304084","2017-11-04T20:44:05","76","Fair air quality","o3","32.03355378394081 -111.24561716296202 32.02456056788162 -111.25622669785476 1.0001984929007293.png"
"Tuscon","31.912145367141783","-111.144826581481","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.13952181403464 31.90764875911219 -111.15013134892737 1.0014732413183352.png"
"Tuscon","31.99308431167447","-111.22970286062292","2017-11-04T20:44:05","75","Fair air quality","o3","31.997580919704063 -111.22439809317655 31.988587703644875 -111.23500762806928 1.0005911669362508.png"
"Tuscon","32.00207752773366","-111.09177890701733","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.08647413957095 31.997580919704063 -111.09708367446369 1.0004930353947183.png"
"Tuscon","32.02905717591122","-111.26153146530112","2017-11-04T20:44:05","76","Fair air quality","o3","32.03355378394081 -111.25622669785476 32.02456056788162 -111.2668362327475 1.0001984929007293.png"
"Tuscon","31.912145367141783","-111.15543611637375","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.15013134892737 31.90764875911219 -111.16074088382011 1.0014732413183352.png"
"Tuscon","31.99308431167447","-111.24031239551564","2017-11-04T20:44:05","75","Fair air quality","o3","31.997580919704063 -111.23500762806928 31.988587703644875 -111.24561716296202 1.0005911669362508.png"
"Tuscon","31.88516571896422","-111.15543611637375","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.15013134892737 31.880669110934626 -111.16074088382011 1.0017668221273646.png"
"Tuscon","31.92113858320097","-111.28275053508659","2017-11-04T20:44:05","75","Fair air quality","o3","31.925635191230565 -111.27744576764023 31.916641975171377 -111.28805530253297 1.001375331704123.png"
"Tuscon","31.939125015319345","-111.2509219304084","2017-11-04T20:44:05","75","Fair air quality","o3","31.94362162334894 -111.24561716296202 31.93462840728975 -111.25622669785476 1.001179438473368.png"
"Tuscon","32.02905717591122","-111.27214100019387","2017-11-04T20:44:05","76","Fair air quality","o3","32.03355378394081 -111.2668362327475 32.02456056788162 -111.27744576764023 1.0001984929007293.png"
"Tuscon","32.00207752773366","-111.10238844191005","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.09708367446369 31.997580919704063 -111.10769320935643 1.0004930353947183.png"
"Tuscon","31.99308431167447","-111.2509219304084","2017-11-04T20:44:05","75","Fair air quality","o3","31.997580919704063 -111.24561716296202 31.988587703644875 -111.25622669785476 1.0005911669362508.png"
"Tuscon","31.912145367141783","-111.16604565126647","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.16074088382011 31.90764875911219 -111.17135041871285 1.0014732413183352.png"
"Tuscon","31.99308431167447","-111.26153146530112","2017-11-04T20:44:05","75","Fair air quality","o3","31.997580919704063 -111.25622669785476 31.988587703644875 -111.2668362327475 1.0005911669362508.png"
"Tuscon","32.00207752773366","-111.1129979768028","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.10769320935643 31.997580919704063 -111.11830274424916 1.0004930353947183.png"
"Tuscon","31.939125015319345","-111.26153146530112","2017-11-04T20:44:05","75","Fair air quality","o3","31.94362162334894 -111.25622669785476 31.93462840728975 -111.2668362327475 1.001179438473368.png"
"Tuscon","32.02905717591122","-111.28275053508659","2017-11-04T20:44:05","76","Fair air quality","o3","32.03355378394081 -111.27744576764023 32.02456056788162 -111.28805530253297 1.0001984929007293.png"
"Tuscon","31.99308431167447","-111.27214100019387","2017-11-04T20:44:05","75","Fair air quality","o3","31.997580919704063 -111.2668362327475 31.988587703644875 -111.27744576764023 1.0005911669362508.png"
"Tuscon","32.00207752773366","-111.12360751169552","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.11830274424916 31.997580919704063 -111.1289122791419 1.0004930353947183.png"
"Tuscon","32.02905717591122","-111.29336006997934","2017-11-04T20:44:05","76","Fair air quality","o3","32.03355378394081 -111.28805530253297 32.02456056788162 -111.2986648374257 1.0001984929007293.png"
"Tuscon","31.92113858320097","-111.29336006997934","2017-11-04T20:44:05","75","Fair air quality","o3","31.925635191230565 -111.28805530253297 31.916641975171377 -111.2986648374257 1.001375331704123.png"
"Tuscon","31.99308431167447","-111.28275053508659","2017-11-04T20:44:05","75","Fair air quality","o3","31.997580919704063 -111.27744576764023 31.988587703644875 -111.28805530253297 1.0005911669362508.png"
"Tuscon","31.939125015319345","-111.27214100019387","2017-11-04T20:44:05","75","Fair air quality","o3","31.94362162334894 -111.2668362327475 31.93462840728975 -111.27744576764023 1.001179438473368.png"
"Tuscon","31.912145367141783","-111.17665518615922","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.17135041871285 31.90764875911219 -111.18195995360558 1.0014732413183352.png"
"Tuscon","31.88516571896422","-111.16604565126647","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.16074088382011 31.880669110934626 -111.17135041871285 1.0017668221273646.png"
"Tuscon","32.00207752773366","-111.13421704658828","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.1289122791419 31.997580919704063 -111.13952181403464 1.0004930353947183.png"
"Tuscon","32.02905717591122","-111.30396960487207","2017-11-04T20:44:05","76","Fair air quality","o3","32.03355378394081 -111.2986648374257 32.02456056788162 -111.30927437231844 1.0001984929007293.png"
"Tuscon","31.99308431167447","-111.29336006997934","2017-11-04T20:44:05","75","Fair air quality","o3","31.997580919704063 -111.28805530253297 31.988587703644875 -111.2986648374257 1.0005911669362508.png"
"Tuscon","31.95711144743772","-111.18726472105195","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.18195995360558 31.952614839408128 -111.19256948849832 1.000983446588926.png"
"Tuscon","31.912145367141783","-111.18726472105195","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.18195995360558 31.90764875911219 -111.19256948849832 1.0014732413183352.png"
"Tuscon","31.88516571896422","-111.17665518615922","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.17135041871285 31.880669110934626 -111.18195995360558 1.0017668221273646.png"
"Tuscon","32.00207752773366","-111.144826581481","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.13952181403464 31.997580919704063 -111.15013134892737 1.0004930353947183.png"
"Tuscon","32.02905717591122","-111.31457913976482","2017-11-04T20:44:05","76","Fair air quality","o3","32.03355378394081 -111.30927437231844 32.02456056788162 -111.31988390721118 1.0001984929007293.png"
"Tuscon","31.966104663496907","-111.13421704658828","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.1289122791419 31.961608055467313 -111.13952181403464 1.0008854136576082.png"
"Tuscon","31.92113858320097","-111.30396960487207","2017-11-04T20:44:05","75","Fair air quality","o3","31.925635191230565 -111.2986648374257 31.916641975171377 -111.30927437231844 1.001375331704123.png"
"Tuscon","31.966104663496907","-111.144826581481","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.13952181403464 31.961608055467313 -111.15013134892737 1.0008854136576082.png"
"Tuscon","32.00207752773366","-111.15543611637375","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.15013134892737 31.997580919704063 -111.16074088382011 1.0004930353947183.png"
"Tuscon","32.02006395985203","-111.04934076744638","2017-11-04T20:44:05","75","Fair air quality","o3","32.02456056788162 -111.044036 32.01556735182244 -111.05464553489274 1.0002966983745392.png"
"Tuscon","31.912145367141783","-111.1978742559447","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.19256948849832 31.90764875911219 -111.20317902339106 1.0014732413183352.png"
"Tuscon","31.95711144743772","-111.1978742559447","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.19256948849832 31.952614839408128 -111.20317902339106 1.000983446588926.png"
"Tuscon","31.92113858320097","-111.31457913976482","2017-11-04T20:44:05","75","Fair air quality","o3","31.925635191230565 -111.30927437231844 31.916641975171377 -111.31988390721118 1.001375331704123.png"
"Tuscon","31.966104663496907","-111.15543611637375","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.15013134892737 31.961608055467313 -111.16074088382011 1.0008854136576082.png"
"Tuscon","32.02006395985203","-111.0599503023391","2017-11-04T20:44:05","75","Fair air quality","o3","32.02456056788162 -111.05464553489274 32.01556735182244 -111.06525506978548 1.0002966983745392.png"
"Tuscon","32.00207752773366","-111.16604565126647","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.16074088382011 31.997580919704063 -111.17135041871285 1.0004930353947183.png"
"Tuscon","31.912145367141783","-111.20848379083743","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.20317902339106 31.90764875911219 -111.21378855828381 1.0014732413196763.png"
"Tuscon","31.95711144743772","-111.20848379083743","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.20317902339106 31.952614839408128 -111.21378855828381 1.0009834465902667.png"
"Tuscon","31.966104663496907","-111.16604565126647","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.16074088382011 31.961608055467313 -111.17135041871285 1.0008854136576082.png"
"Tuscon","31.88516571896422","-111.18726472105195","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.18195995360558 31.880669110934626 -111.19256948849832 1.0017668221273646.png"
"Tuscon","32.00207752773366","-111.17665518615922","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.17135041871285 31.997580919704063 -111.18195995360558 1.0004930353947183.png"
"Tuscon","32.02006395985203","-111.07055983723185","2017-11-04T20:44:05","75","Fair air quality","o3","32.02456056788162 -111.06525506978548 32.01556735182244 -111.07586460467822 1.0002966983745392.png"
"Tuscon","31.912145367141783","-111.21909332573017","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.21378855828381 31.90764875911219 -111.22439809317655 1.0014732413183352.png"
"Tuscon","31.966104663496907","-111.17665518615922","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.17135041871285 31.961608055467313 -111.18195995360558 1.0008854136576082.png"
"Tuscon","32.02006395985203","-111.08116937212458","2017-11-04T20:44:05","75","Fair air quality","o3","32.02456056788162 -111.07586460467822 32.01556735182244 -111.08647413957095 1.0002966983745392.png"
"Tuscon","32.00207752773366","-111.18726472105195","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.18195995360558 31.997580919704063 -111.19256948849832 1.0004930353947183.png"
"Tuscon","31.966104663496907","-111.18726472105195","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.18195995360558 31.961608055467313 -111.19256948849832 1.0008854136576082.png"
"Tuscon","31.912145367141783","-111.04934076744638","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.044036 31.90764875911219 -111.05464553489274 1.0014732413183352.png"
"Tuscon","31.912145367141783","-111.22970286062292","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.22439809317655 31.90764875911219 -111.23500762806928 1.0014732413183352.png"
"Tuscon","31.966104663496907","-111.1978742559447","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.19256948849832 31.961608055467313 -111.20317902339106 1.0008854136576082.png"
"Tuscon","32.02006395985203","-111.09177890701733","2017-11-04T20:44:05","75","Fair air quality","o3","32.02456056788162 -111.08647413957095 32.01556735182244 -111.09708367446369 1.0002966983745392.png"
"Tuscon","32.00207752773366","-111.1978742559447","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.19256948849832 31.997580919704063 -111.20317902339106 1.0004930353947183.png"
"Tuscon","31.966104663496907","-111.20848379083743","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.20317902339106 31.961608055467313 -111.21378855828381 1.000885413658949.png"
"Tuscon","31.95711144743772","-111.21909332573017","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.21378855828381 31.952614839408128 -111.22439809317655 1.000983446588926.png"
"Tuscon","31.912145367141783","-111.24031239551564","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.23500762806928 31.90764875911219 -111.24561716296202 1.0014732413183352.png"
"Tuscon","31.912145367141783","-111.0599503023391","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.05464553489274 31.90764875911219 -111.06525506978548 1.0014732413183352.png"
"Tuscon","32.00207752773366","-111.20848379083743","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.20317902339106 31.997580919704063 -111.21378855828381 1.0004930353960584.png"
"Tuscon","32.02006395985203","-111.10238844191005","2017-11-04T20:44:05","75","Fair air quality","o3","32.02456056788162 -111.09708367446369 32.01556735182244 -111.10769320935643 1.0002966983745392.png"
"Tuscon","31.966104663496907","-111.21909332573017","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.21378855828381 31.961608055467313 -111.22439809317655 1.0008854136576082.png"
"Tuscon","32.00207752773366","-111.21909332573017","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.21378855828381 31.997580919704063 -111.22439809317655 1.0004930353947183.png"
"Tuscon","31.912145367141783","-111.2509219304084","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.24561716296202 31.90764875911219 -111.25622669785476 1.0014732413183352.png"
"Tuscon","31.966104663496907","-111.22970286062292","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.22439809317655 31.961608055467313 -111.23500762806928 1.0008854136576082.png"
"Tuscon","32.02006395985203","-111.1129979768028","2017-11-04T20:44:05","75","Fair air quality","o3","32.02456056788162 -111.10769320935643 32.01556735182244 -111.11830274424916 1.0002966983745392.png"
"Tuscon","31.95711144743772","-111.22970286062292","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.22439809317655 31.952614839408128 -111.23500762806928 1.000983446588926.png"
"Tuscon","32.00207752773366","-111.22970286062292","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.22439809317655 31.997580919704063 -111.23500762806928 1.0004930353947183.png"
"Tuscon","31.912145367141783","-111.26153146530112","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.25622669785476 31.90764875911219 -111.2668362327475 1.0014732413183352.png"
"Tuscon","31.966104663496907","-111.24031239551564","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.23500762806928 31.961608055467313 -111.24561716296202 1.0008854136576082.png"
"Tuscon","32.02006395985203","-111.12360751169552","2017-11-04T20:44:05","75","Fair air quality","o3","32.02456056788162 -111.11830274424916 32.01556735182244 -111.1289122791419 1.0002966983745392.png"
"Tuscon","31.95711144743772","-111.24031239551564","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.23500762806928 31.952614839408128 -111.24561716296202 1.000983446588926.png"
"Tuscon","32.00207752773366","-111.24031239551564","2017-11-04T20:44:05","75","Fair air quality","o3","32.00657413576325 -111.23500762806928 31.997580919704063 -111.24561716296202 1.0004930353947183.png"
"Tuscon","31.912145367141783","-111.07055983723185","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.06525506978548 31.90764875911219 -111.07586460467822 1.0014732413183352.png"
"Tuscon","32.02006395985203","-111.13421704658828","2017-11-04T20:44:05","75","Fair air quality","o3","32.02456056788162 -111.1289122791419 32.01556735182244 -111.13952181403464 1.0002966983745392.png"
"Tuscon","31.966104663496907","-111.2509219304084","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.24561716296202 31.961608055467313 -111.25622669785476 1.0008854136576082.png"
"Tuscon","31.912145367141783","-111.27214100019387","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.2668362327475 31.90764875911219 -111.27744576764023 1.0014732413183352.png"
"Tuscon","31.88516571896422","-111.1978742559447","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.19256948849832 31.880669110934626 -111.20317902339106 1.0017668221273646.png"
"Tuscon","31.95711144743772","-111.2509219304084","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.24561716296202 31.952614839408128 -111.25622669785476 1.000983446588926.png"
"Tuscon","31.88516571896422","-111.27214100019387","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.2668362327475 31.880669110934626 -111.27744576764023 1.0017668221273646.png"
"Tuscon","32.0380503919704","-111.04934076744638","2017-11-04T20:44:05","75","Fair air quality","o3","32.042547 -111.044036 32.03355378394081 -111.05464553489274 1.000100262787665.png"
"Tuscon","31.966104663496907","-111.26153146530112","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.25622669785476 31.961608055467313 -111.2668362327475 1.0008854136576082.png"
"Tuscon","31.912145367141783","-111.28275053508659","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.27744576764023 31.90764875911219 -111.28805530253297 1.0014732413183352.png"
"Tuscon","31.88516571896422","-111.20848379083743","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.20317902339106 31.880669110934626 -111.21378855828381 1.0017668221287064.png"
"Tuscon","31.966104663496907","-111.27214100019387","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.2668362327475 31.961608055467313 -111.27744576764023 1.0008854136576082.png"
"Tuscon","32.0380503919704","-111.0599503023391","2017-11-04T20:44:05","75","Fair air quality","o3","32.042547 -111.05464553489274 32.03355378394081 -111.06525506978548 1.000100262787665.png"
"Tuscon","31.95711144743772","-111.26153146530112","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.25622669785476 31.952614839408128 -111.2668362327475 1.000983446588926.png"
"Tuscon","31.88516571896422","-111.28275053508659","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.27744576764023 31.880669110934626 -111.28805530253297 1.0017668221273646.png"
"Tuscon","31.912145367141783","-111.08116937212458","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.07586460467822 31.90764875911219 -111.08647413957095 1.0014732413183352.png"
"Tuscon","31.912145367141783","-111.29336006997934","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.28805530253297 31.90764875911219 -111.2986648374257 1.0014732413183352.png"
"Tuscon","31.966104663496907","-111.28275053508659","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.27744576764023 31.961608055467313 -111.28805530253297 1.0008854136576082.png"
"Tuscon","32.0380503919704","-111.07055983723185","2017-11-04T20:44:05","76","Fair air quality","o3","32.042547 -111.06525506978548 32.03355378394081 -111.07586460467822 1.000100262787665.png"
"Tuscon","31.88516571896422","-111.29336006997934","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.28805530253297 31.880669110934626 -111.2986648374257 1.0017668221273646.png"
"Tuscon","31.95711144743772","-111.27214100019387","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.2668362327475 31.952614839408128 -111.27744576764023 1.000983446588926.png"
"Tuscon","31.966104663496907","-111.29336006997934","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.28805530253297 31.961608055467313 -111.2986648374257 1.0008854136576082.png"
"Tuscon","32.0380503919704","-111.08116937212458","2017-11-04T20:44:05","76","Fair air quality","o3","32.042547 -111.07586460467822 32.03355378394081 -111.08647413957095 1.000100262787665.png"
"Tuscon","31.912145367141783","-111.30396960487207","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.2986648374257 31.90764875911219 -111.30927437231844 1.0014732413183352.png"
"Tuscon","31.95711144743772","-111.28275053508659","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.27744576764023 31.952614839408128 -111.28805530253297 1.000983446588926.png"
"Tuscon","31.88516571896422","-111.21909332573017","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.21378855828381 31.880669110934626 -111.22439809317655 1.0017668221273646.png"
"Tuscon","31.88516571896422","-111.30396960487207","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.2986648374257 31.880669110934626 -111.30927437231844 1.0017668221273646.png"
"Tuscon","31.966104663496907","-111.30396960487207","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.2986648374257 31.961608055467313 -111.30927437231844 1.0008854136576082.png"
"Tuscon","32.0380503919704","-111.09177890701733","2017-11-04T20:44:05","76","Fair air quality","o3","32.042547 -111.08647413957095 32.03355378394081 -111.09708367446369 1.000100262787665.png"
"Tuscon","31.912145367141783","-111.09177890701733","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.08647413957095 31.90764875911219 -111.09708367446369 1.0014732413183352.png"
"Tuscon","31.95711144743772","-111.29336006997934","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.28805530253297 31.952614839408128 -111.2986648374257 1.000983446588926.png"
"Tuscon","31.88516571896422","-111.31457913976482","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.30927437231844 31.880669110934626 -111.31988390721118 1.0017668221273646.png"
"Tuscon","31.966104663496907","-111.31457913976482","2017-11-04T20:44:05","75","Fair air quality","o3","31.9706012715265 -111.30927437231844 31.961608055467313 -111.31988390721118 1.0008854136576082.png"
"Tuscon","32.0380503919704","-111.10238844191005","2017-11-04T20:44:05","76","Fair air quality","o3","32.042547 -111.09708367446369 32.03355378394081 -111.10769320935643 1.000100262787665.png"
"Tuscon","31.88516571896422","-111.22970286062292","2017-11-04T20:44:05","75","Fair air quality","o3","31.889662326993815 -111.22439809317655 31.880669110934626 -111.23500762806928 1.0017668221273646.png"
"Tuscon","31.912145367141783","-111.31457913976482","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.30927437231844 31.90764875911219 -111.31988390721118 1.0014732413183352.png"
"Tuscon","32.0380503919704","-111.1129979768028","2017-11-04T20:44:05","76","Fair air quality","o3","32.042547 -111.10769320935643 32.03355378394081 -111.11830274424916 1.000100262787665.png"
"Tuscon","31.95711144743772","-111.04934076744638","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.044036 31.952614839408128 -111.05464553489274 1.000983446588926.png"
"Tuscon","31.876172502905035","-111.04934076744638","2017-11-04T20:44:05","75","Fair air quality","o3","31.880669110934626 -111.044036 31.87167589487544 -111.05464553489274 1.0018646330444692.png"
"Tuscon","31.95711144743772","-111.30396960487207","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.2986648374257 31.952614839408128 -111.30927437231844 1.000983446588926.png"
"Tuscon","31.95711144743772","-111.0599503023391","2017-11-04T20:44:05","75","Fair air quality","o3","31.961608055467313 -111.05464553489274 31.952614839408128 -111.06525506978548 1.000983446588926.png"
"Tuscon","32.0380503919704","-111.12360751169552","2017-11-04T20:44:05","76","Fair air quality","o3","32.042547 -111.11830274424916 32.03355378394081 -111.1289122791419 1.000100262787665.png"
"Tuscon","31.912145367141783","-111.10238844191005","2017-11-04T20:44:05","75","Fair air quality","o3","31.916641975171377 -111.09708367446369 31.90764875911219 -111.10769320935643 1.0014732413183352.png"
"Tuscon","31.876172502905035","-111.0599503023391","2017-11-04T20:44:05","75","Fair air quality","o3","31.880669110934626 -111.05464553489274 31.87167589487544 -111.06525506978548 1.0018646330444692.png"
"Tuscon","31.903152151082594","-111.04934076744638","2017-11-04T20:44:05","75","Fair air quality","o3","31.90764875911219 -111.044036 31.898655543053003 -111.05464553489274 1.001571126261887.png"
